age,balance,duration,campaign,pdays,previous,cluster,anomaly_score,Outlier
39,11,199,2,-1,0,0,0.12724972259995015,Normal
43,3350,488,1,-1,0,0,0.04211610624849593,Normal
40,-116,176,3,-1,0,0,0.12396912474943483,Normal
27,2457,123,4,-1,0,0,0.028818222397579696,Normal
44,612,88,2,-1,0,0,0.07873836801716572,Normal
32,7712,768,4,-1,0,0,0.02098302170986832,Normal
42,1123,105,3,-1,0,0,0.06977136751436486,Normal
55,856,101,4,-1,0,0,0.07093491534885532,Normal
45,19,33,2,-1,0,0,0.1374562486239732,Normal
51,3348,122,2,-1,0,0,0.002380962065082315,Normal
37,21,52,2,-1,0,0,0.07873836801716572,Normal
48,256,150,4,-1,0,0,0.1188063939127148,Normal
34,500,399,1,-1,0,0,0.020514564168148675,Normal
33,16992,58,1,-1,0,0,0.08069217319170552,Normal
30,2931,199,3,-1,0,0,0.10735117709561143,Normal
39,3032,260,1,-1,0,0,0.0904078101179917,Normal
33,12,241,4,-1,0,0,0.04653223916865523,Normal
24,2530,399,5,-1,0,0,0.013681755868158008,Normal
41,646,40,2,-1,0,0,0.11724092915693396,Normal
35,45,167,1,-1,0,0,0.09099270929058328,Normal
28,1180,637,3,-1,0,0,0.11327719452442986,Normal
38,498,107,2,-1,0,0,0.10444099293348375,Normal
50,738,68,1,-1,0,0,0.056593782816622085,Normal
56,675,137,1,-1,0,0,0.10167149651910451,Normal
34,581,182,1,-1,0,0,0.07722774944662103,Normal
41,1065,553,1,-1,0,0,0.08450666524297945,Normal
34,10,310,3,-1,0,0,0.09035723697323561,Normal
51,1491,206,3,-1,0,0,0.08788917068839508,Normal
49,-151,119,2,-1,0,0,0.05079283675809332,Normal
30,179,764,2,-1,0,0,0.09659853538078211,Normal
45,594,833,2,-1,0,0,0.06160272094040564,Normal
38,381,126,2,-1,0,0,0.1264706218733168,Normal
50,2488,91,2,-1,0,0,0.04520109497129743,Normal
31,222,251,4,-1,0,0,0.149397201464191,Normal
41,-252,166,5,-1,0,0,0.09644085901968963,Normal
35,870,188,6,-1,0,0,0.03203453032928516,Normal
50,429,60,2,-1,0,0,0.10848430437460904,Normal
29,1093,368,2,-1,0,0,0.07615629838564875,Normal
46,684,414,2,-1,0,0,0.09659853538078211,Normal
42,0,128,3,-1,0,0,0.12396912474943483,Normal
43,747,685,2,-1,0,0,0.05439518595373716,Normal
30,623,512,5,-1,0,0,0.024928658219478206,Normal
38,1131,102,3,-1,0,0,0.13653539028462963,Normal
35,1550,1611,2,-1,0,0,0.004925205855538017,Normal
45,1929,44,15,-1,0,0,0.001857995543742219,Normal
41,9767,162,2,-1,0,0,0.03417987100302633,Normal
52,963,74,2,-1,0,0,0.15549423793434908,Normal
38,92,118,3,-1,0,0,0.06448515566457969,Normal
40,795,725,3,-1,0,0,0.08703912621127019,Normal
31,3283,100,5,-1,0,0,0.08073696091511973,Normal
42,-158,124,3,-1,0,0,0.12396912474943483,Normal
36,0,752,2,-1,0,0,0.08419796097224719,Normal
36,891,233,5,-1,0,0,0.03615000186109718,Normal
33,1844,241,3,-1,0,0,0.10735117709561143,Normal
39,94,430,1,-1,0,0,0.08769169861969306,Normal
37,-113,219,3,-1,0,0,0.07636999269028344,Normal
49,0,67,2,-1,0,0,0.15549423793434908,Normal
37,472,294,3,-1,0,0,0.12964849122730232,Normal
38,976,318,2,-1,0,0,0.09561134695111584,Normal
33,233,428,1,-1,0,0,0.09332767012647847,Normal
35,807,1185,3,-1,0,0,0.11327719452442986,Normal
45,142,110,3,-1,0,0,0.12396912474943483,Normal
32,1731,323,3,-1,0,0,-0.01930206193776529,Outlier
55,2749,58,2,-1,0,0,0.1084758793658297,Normal
43,-3372,386,2,-1,0,0,0.039047261432928804,Normal
40,100,218,2,-1,0,0,0.15549423793434908,Normal
34,149,153,2,-1,0,0,0.1264706218733168,Normal
55,53,84,2,-1,0,0,0.10295091092030662,Normal
58,5788,130,2,-1,0,0,0.04530705774168753,Normal
37,99,113,2,-1,0,0,0.1264706218733168,Normal
45,90,744,6,-1,0,0,0.09622802329995639,Normal
28,6332,76,4,-1,0,0,0.05945270573103267,Normal
25,1429,187,3,-1,0,0,0.06406168697948011,Normal
39,835,587,4,-1,0,0,0.014650035680781937,Normal
46,-169,336,3,-1,0,0,0.06850655705936215,Normal
39,0,59,3,-1,0,0,0.1256633746412909,Normal
31,479,72,12,-1,0,0,0.053978154231479336,Normal
47,869,216,2,-1,0,0,0.15549423793434908,Normal
54,0,273,2,-1,0,0,0.12894560663219606,Normal
29,-125,198,3,-1,0,0,0.11272759668129256,Normal
38,522,347,2,-1,0,0,0.07615629838564875,Normal
29,404,286,2,-1,0,0,0.11724092915693396,Normal
31,524,668,2,-1,0,0,0.011916446655123147,Normal
36,0,211,6,-1,0,0,0.03203453032928516,Normal
34,-276,175,3,-1,0,0,0.09089714082745265,Normal
54,107,324,3,-1,0,0,0.035769032575393434,Normal
56,1798,228,3,-1,0,0,0.08788917068839508,Normal
31,457,38,9,-1,0,0,0.02022825410284057,Normal
28,1086,128,2,-1,0,0,0.014784241862498049,Normal
58,4265,96,2,-1,0,0,0.04520109497129743,Normal
45,5244,18,16,-1,0,0,0.04973388741884732,Normal
37,0,147,4,-1,0,0,0.0709582726887602,Normal
47,0,135,2,-1,0,0,0.1264706218733168,Normal
47,762,56,3,-1,0,0,0.1542502493649961,Normal
41,51,39,22,-1,0,0,0.07090922538505007,Normal
52,32,144,5,-1,0,0,0.11564154592835546,Normal
42,2,249,2,-1,0,0,0.12724972259995015,Normal
48,960,286,3,-1,0,0,0.12964849122730232,Normal
32,211,230,4,-1,0,0,0.12483308522293196,Normal
31,0,183,3,-1,0,0,0.11272759668129256,Normal
59,3163,240,2,-1,0,0,0.08898987954243193,Normal
45,1041,238,3,-1,0,0,0.1542502493649961,Normal
38,714,225,3,-1,0,0,0.13653539028462963,Normal
56,705,151,2,-1,0,0,0.1264706218733168,Normal
37,1053,194,2,-1,0,0,0.1374562486239732,Normal
29,1366,273,3,-1,0,0,0.07636999269028344,Normal
40,1171,431,2,-1,0,0,0.02842129390725745,Normal
59,9976,57,2,-1,0,0,0.1084758793658297,Normal
29,-20,814,2,-1,0,0,0.07615629838564875,Normal
25,285,859,2,-1,0,0,0.11593092139675792,Normal
51,844,184,3,-1,0,0,0.13653539028462963,Normal
38,4692,1363,2,-1,0,0,-0.008060072847671185,Outlier
42,205,313,2,-1,0,0,0.15549423793434908,Normal
32,298,142,7,-1,0,0,0.10446249791680173,Normal
31,203,442,3,-1,0,0,0.06982351404555664,Normal
34,1031,751,3,-1,0,0,0.09492530142760464,Normal
43,-235,260,2,-1,0,0,0.15549423793434908,Normal
42,629,164,3,-1,0,0,0.046861336269476306,Normal
30,125,238,2,-1,0,0,0.15549423793434908,Normal
53,95,53,3,-1,0,0,0.13653539028462963,Normal
48,2201,364,2,-1,0,0,0.022383778547992228,Normal
32,406,35,24,-1,0,0,-0.020299234206773487,Outlier
29,0,106,4,-1,0,0,0.0709582726887602,Normal
27,357,382,3,-1,0,0,0.06982351404555664,Normal
39,0,191,5,-1,0,0,0.09789938415263372,Normal
40,271,483,2,-1,0,0,0.11593092139675792,Normal
40,1576,253,3,-1,0,0,0.04377694597886017,Normal
46,0,328,2,-1,0,0,0.11593092139675792,Normal
34,88,82,2,-1,0,0,0.15549423793434908,Normal
58,4299,348,3,-1,0,0,0.07026142379983558,Normal
49,287,155,2,-1,0,0,0.10444099293348375,Normal
30,486,1109,3,-1,0,0,0.11327719452442986,Normal
44,1593,828,3,-1,0,0,0.003055766865509457,Normal
53,1852,134,4,-1,0,0,0.07890183746186075,Normal
30,63,96,5,-1,0,0,0.11813071461424068,Normal
30,17,197,9,-1,0,0,0.08287045475847643,Normal
37,1689,645,2,-1,0,0,0.004925205855538017,Normal
39,0,209,3,-1,0,0,0.1542502493649961,Normal
27,-181,81,4,-1,0,0,0.1095704524121352,Normal
46,2527,201,3,-1,0,0,0.10735117709561143,Normal
32,544,69,3,-1,0,0,0.1256633746412909,Normal
47,795,42,3,-1,0,0,0.1542502493649961,Normal
56,3499,248,3,-1,0,0,0.06406168697948011,Normal
35,1253,2260,2,-1,0,0,0.05439518595373716,Normal
58,-81,54,22,-1,0,0,0.03273160290184762,Normal
30,196,91,7,-1,0,0,0.09211119018765718,Normal
40,1100,660,2,-1,0,0,0.11593092139675792,Normal
34,425,182,6,-1,0,0,0.12391239505935653,Normal
52,17,30,2,-1,0,0,0.1374562486239732,Normal
28,222,101,23,-1,0,0,0.07090922538505007,Normal
44,496,54,15,-1,0,0,0.07541945910965742,Normal
38,6836,374,4,-1,0,0,-0.023120413434057685,Outlier
30,3516,447,4,-1,0,0,0.005688806576322203,Normal
36,-1168,216,7,-1,0,0,0.1154670084222797,Normal
31,-502,76,4,-1,0,0,0.08206801477622705,Normal
42,163,62,6,-1,0,0,0.12391239505935653,Normal
51,3087,86,4,-1,0,0,0.01572559856986422,Normal
44,3610,23,15,-1,0,0,0.051752619233574215,Normal
58,1298,516,4,-1,0,0,0.10802520656629705,Normal
32,3886,151,7,-1,0,0,-0.025411413648337655,Outlier
44,-431,52,8,-1,0,0,0.12770617399966694,Normal
25,172,95,3,-1,0,0,0.13653539028462963,Normal
46,171,52,3,-1,0,0,0.13653539028462963,Normal
54,6251,421,3,-1,0,0,0.021565452053391332,Normal
46,385,52,4,-1,0,0,0.07093491534885532,Normal
45,561,340,7,-1,0,0,0.0883821441517117,Normal
20,2764,139,2,-1,0,0,0.018063416597717152,Normal
26,1600,288,3,-1,0,0,0.074598481570476,Normal
36,1345,231,3,-1,0,0,0.14933386822830774,Normal
44,378,203,2,-1,0,0,0.15026860620210386,Normal
40,-476,105,2,-1,0,0,0.09996706703232011,Normal
43,-715,67,3,-1,0,0,0.09088817274297373,Normal
44,2885,63,3,-1,0,0,0.10171883734488679,Normal
46,476,311,4,-1,0,0,0.12717513977541928,Normal
49,2501,50,2,-1,0,0,0.10266095275048698,Normal
24,7,86,3,-1,0,0,0.10888337127898062,Normal
33,331,139,3,-1,0,0,0.09822284345589588,Normal
33,1785,287,12,-1,0,0,0.06273539116445315,Normal
46,1757,396,3,-1,0,0,0.04721701367579467,Normal
36,604,235,1,-1,0,0,0.14697803556417188,Normal
44,1732,43,1,-1,0,0,0.03875669115768998,Normal
36,1898,233,1,-1,0,0,0.041159387807922165,Normal
40,1959,177,1,-1,0,0,0.049341631993694235,Normal
37,949,149,1,-1,0,0,0.09717177988002895,Normal
37,601,422,1,-1,0,0,0.06041450988227737,Normal
50,11804,83,1,-1,0,0,0.07491354838163955,Normal
40,548,324,1,-1,0,0,0.05754304342489869,Normal
38,563,287,1,-1,0,0,0.1292657936873024,Normal
55,471,58,2,-1,0,0,0.15026860620210386,Normal
37,490,226,1,-1,0,0,0.14697803556417188,Normal
52,428,153,1,-1,0,0,0.055262899620708184,Normal
60,1226,151,3,-1,0,0,0.09822284345589588,Normal
38,5669,31,1,-1,0,0,0.07491354838163955,Normal
33,923,118,6,-1,0,0,-0.003469625107775598,Outlier
36,7606,917,1,-1,0,0,-0.020604487581250885,Outlier
37,864,171,1,-1,0,0,0.0733536998509211,Normal
26,-599,62,3,-1,0,0,0.10888337127898062,Normal
38,473,133,4,-1,0,0,0.06573813091468617,Normal
50,237,184,4,-1,0,0,0.12717513977541928,Normal
33,-338,91,9,-1,0,0,0.12010620360638363,Normal
44,757,498,4,-1,0,0,0.03323748489798173,Normal
27,-442,85,7,-1,0,0,0.07057958276888865,Normal
37,1255,224,2,-1,0,0,0.11370001015065478,Normal
25,1790,242,3,-1,0,0,0.04892939373162064,Normal
34,68,192,6,-1,0,0,0.09287682742524578,Normal
44,-389,207,4,-1,0,0,0.1060284417567075,Normal
40,5637,553,3,-1,0,0,0.024321010711459645,Normal
43,1807,711,1,-1,0,0,0.06590205062707089,Normal
35,0,147,9,-1,0,0,0.06703178323273595,Normal
55,3629,87,1,-1,0,0,-0.0037105209001184747,Outlier
42,2440,199,2,-1,0,0,0.0395737436969541,Normal
55,1854,34,2,-1,0,0,0.06560583229659811,Normal
30,931,65,7,-1,0,0,0.08843906920113775,Normal
53,146,150,1,-1,0,0,0.02621920749467166,Normal
50,11528,57,1,-1,0,0,0.03875669115768998,Normal
55,0,234,1,-1,0,0,0.10016286535745295,Normal
35,293,521,2,-1,0,0,0.04460247784379989,Normal
58,987,555,1,-1,0,0,0.10903500412192385,Normal
56,1877,86,1,-1,0,0,0.022529433831553702,Normal
42,685,204,4,-1,0,0,0.12199221390925397,Normal
38,4425,162,1,-1,0,0,-0.0028600702454761873,Outlier
30,-430,648,5,-1,0,0,0.07699064586792448,Normal
35,512,659,1,-1,0,0,0.08148008560102626,Normal
28,410,867,3,-1,0,0,0.05683150467180609,Normal
41,3950,96,2,-1,0,0,0.047783975334957596,Normal
43,1559,123,1,-1,0,0,0.07813682340567529,Normal
51,267,56,1,-1,0,0,0.12215147208141297,Normal
45,840,54,3,-1,0,0,0.14933386822830774,Normal
27,713,152,4,-1,0,0,0.09370638487920441,Normal
39,882,25,4,-1,0,0,0.12717513977541928,Normal
49,130,139,2,-1,0,0,0.07155093248878175,Normal
32,1659,120,6,-1,0,0,0.014038823571364878,Normal
39,3246,491,1,-1,0,0,0.03879373840506972,Normal
43,30,379,17,-1,0,0,-0.00898685166036095,Outlier
40,-28,289,2,-1,0,0,0.15026860620210386,Normal
35,52,574,1,-1,0,0,0.08558039212841878,Normal
45,818,343,3,-1,0,0,0.05628711579012302,Normal
26,686,98,2,-1,0,0,0.09078128286025938,Normal
52,2909,110,1,-1,0,0,-0.0028600702454761873,Outlier
50,1093,319,1,-1,0,0,0.14697803556417188,Normal
42,1607,108,1,-1,0,0,0.02358297431285661,Normal
38,226,762,3,-1,0,0,0.10967274300484892,Normal
35,-65,80,3,-1,0,0,0.07228610681243641,Normal
35,4,449,1,-1,0,0,0.009215963767987612,Normal
39,1034,306,1,-1,0,0,0.0763257816105597,Normal
32,-63,198,1,-1,0,0,0.14697803556417188,Normal
40,737,135,2,-1,0,0,0.12112230932908674,Normal
42,8131,69,1,-1,0,0,0.1016527667743033,Normal
37,0,55,1,-1,0,0,0.12215147208141297,Normal
40,0,138,1,-1,0,0,0.04521022132240082,Normal
46,1227,135,1,-1,0,0,0.11866142441306271,Normal
42,508,70,1,-1,0,0,0.14697803556417188,Normal
33,-147,652,2,-1,0,0,0.0735207123235494,Normal
35,0,327,1,-1,0,0,0.03289155094734064,Normal
55,828,246,1,-1,0,0,0.1292657936873024,Normal
43,1202,295,1,-1,0,0,0.1036316974641589,Normal
52,1405,255,1,-1,0,0,0.12215147208141297,Normal
60,2620,523,1,-1,0,0,0.06590205062707089,Normal
49,74,130,1,-1,0,0,0.0733536998509211,Normal
58,1874,103,5,-1,0,0,0.07615115757001312,Normal
29,396,205,2,-1,0,0,0.15026860620210386,Normal
37,569,92,1,-1,0,0,0.07259635171708467,Normal
36,366,1133,2,-1,0,0,0.0735207123235494,Normal
37,428,107,1,-1,0,0,0.0733536998509211,Normal
45,413,65,1,-1,0,0,0.09669217396371454,Normal
51,4178,556,1,-1,0,0,0.06590205062707089,Normal
40,2147,115,1,-1,0,0,0.014809391174735675,Normal
43,1096,180,1,-1,0,0,0.08950508401985569,Normal
41,1455,87,1,-1,0,0,0.0450250621685343,Normal
35,-54,70,2,-1,0,0,0.11370001015065478,Normal
54,129,132,1,-1,0,0,0.02340406816409435,Normal
36,722,312,1,-1,0,0,0.07259635171708467,Normal
42,1767,283,1,-1,0,0,0.03875669115768998,Normal
29,1671,182,1,-1,0,0,0.03875669115768998,Normal
45,130,127,1,-1,0,0,0.11866142441306271,Normal
37,241,126,1,-1,0,0,0.02340406816409435,Normal
36,-260,91,2,-1,0,0,0.15026860620210386,Normal
45,1964,78,1,-1,0,0,0.1016527667743033,Normal
38,12855,417,1,-1,0,0,-0.0005496581267442346,Outlier
50,992,407,1,-1,0,0,0.10903500412192385,Normal
38,661,160,1,-1,0,0,0.08660438496517997,Normal
49,-209,171,1,-1,0,0,0.08950508401985569,Normal
59,8107,210,1,-1,0,0,0.0854307153149308,Normal
37,16,638,1,-1,0,0,0.030269568585234108,Normal
46,583,135,3,-1,0,0,0.04404591435767968,Normal
37,-510,461,1,-1,0,0,0.10903500412192385,Normal
35,565,763,1,-1,0,0,0.009215963767987612,Normal
48,132,171,1,-1,0,0,0.08660438496517997,Normal
48,0,682,1,-1,0,0,0.08027121732954001,Normal
28,7707,68,2,-1,0,0,0.10266095275048698,Normal
38,-974,120,3,-1,0,0,0.00800341734575083,Normal
34,457,67,2,-1,0,0,0.15026860620210386,Normal
37,421,381,2,-1,0,0,0.08180704377615544,Normal
41,2397,278,2,-1,0,0,0.07766727265251372,Normal
36,1089,126,1,-1,0,0,0.01351364438694358,Normal
42,-350,149,1,-1,0,0,0.11866142441306271,Normal
54,814,95,1,-1,0,0,0.12257308924364035,Normal
37,3167,197,1,-1,0,0,0.014048278335801467,Normal
34,362,38,3,-1,0,0,0.07228610681243641,Normal
32,315,61,2,-1,0,0,0.0840537921276363,Normal
31,-13,176,4,-1,0,0,0.06094001123069881,Normal
27,437,275,2,-1,0,0,0.11370001015065478,Normal
33,1002,201,4,-1,0,0,0.12717513977541928,Normal
57,2528,724,1,-1,0,0,0.010110958397002379,Normal
29,239,143,4,-1,0,0,0.038589766297309036,Normal
32,241,197,3,-1,0,0,0.1221096522903728,Normal
51,986,143,2,-1,0,0,0.009531998878063885,Normal
54,154,197,12,-1,0,0,0.08635630035214081,Normal
45,3601,536,2,-1,0,0,0.0687293283818915,Normal
35,644,120,2,-1,0,0,0.012350536593741301,Normal
38,19,604,2,-1,0,0,0.08831358435059539,Normal
43,1440,254,1,-1,0,0,0.057636758432439095,Normal
53,2647,121,1,-1,0,0,0.07813682340567529,Normal
36,243,118,2,-1,0,0,0.09996706703232011,Normal
49,169,447,1,-1,0,0,0.08558039212841878,Normal
39,160,151,2,-1,0,0,0.08981704896177534,Normal
58,590,114,2,-1,0,0,0.09996706703232011,Normal
40,1082,854,2,-1,0,0,0.0932338669466603,Normal
40,6695,115,1,-1,0,0,0.02358297431285661,Normal
42,1713,855,2,-1,0,0,0.04212867967526557,Normal
44,5282,274,1,-1,0,0,0.03875669115768998,Normal
37,-5,43,2,-1,0,0,0.15026860620210386,Normal
53,7290,153,1,-1,0,0,0.02205978729576563,Normal
38,175,264,1,-1,0,0,0.14697803556417188,Normal
36,419,251,1,-1,0,0,0.14697803556417188,Normal
46,14481,1269,1,-1,0,0,-0.01196037706548747,Outlier
44,1379,119,1,-1,0,0,0.02340406816409435,Normal
32,1974,104,3,-1,0,0,0.0756757578328574,Normal
50,1290,65,14,-1,0,0,0.07469623370538692,Normal
39,4660,53,2,-1,0,0,0.03708009824030034,Normal
55,5,63,2,-1,0,0,0.0840537921276363,Normal
35,2205,199,3,-1,0,0,0.08282306007525009,Normal
55,11743,75,1,-1,0,0,0.041159387807922165,Normal
36,287,157,3,-1,0,0,0.09822284345589588,Normal
32,132,565,2,-1,0,0,0.03677722551973395,Normal
50,2062,165,1,-1,0,0,0.05572114958408714,Normal
50,1158,150,1,-1,0,0,0.04521022132240082,Normal
40,-199,109,1,-1,0,0,0.01351364438694358,Normal
52,2144,60,1,-1,0,0,0.08049666445007408,Normal
40,-105,385,2,-1,0,0,0.08831358435059539,Normal
55,1210,868,1,-1,0,0,0.0535984756846396,Normal
59,4414,161,1,-1,0,0,0.07813682340567529,Normal
51,4924,448,1,-1,0,0,0.06590205062707089,Normal
51,2632,137,1,-1,0,0,0.007621834921883286,Normal
36,577,155,1,-1,0,0,0.05243107791774193,Normal
40,1597,633,1,-1,0,0,0.06590205062707089,Normal
37,1513,510,1,-1,0,0,0.012258030579641144,Normal
51,1440,309,1,-1,0,0,0.1016527667743033,Normal
58,1407,58,1,-1,0,0,0.14697803556417188,Normal
39,123,127,1,-1,0,0,0.09067822474679721,Normal
26,2,170,4,-1,0,0,0.06573813091468617,Normal
41,629,208,2,-1,0,0,0.15026860620210386,Normal
49,2343,129,2,-1,0,0,0.05734776844007439,Normal
41,740,134,3,-1,0,0,0.09822284345589588,Normal
41,438,129,3,-1,0,0,0.11859162608780827,Normal
34,650,184,2,-1,0,0,0.15026860620210386,Normal
49,2344,371,2,-1,0,0,0.0687293283818915,Normal
45,820,145,2,-1,0,0,0.12112230932908674,Normal
41,96,136,2,-1,0,0,0.12112230932908674,Normal
53,3911,63,2,-1,0,0,0.0395737436969541,Normal
42,2441,143,1,-1,0,0,0.07813682340567529,Normal
51,0,151,1,-1,0,0,0.04521022132240082,Normal
32,419,56,2,-1,0,0,0.15026860620210386,Normal
47,176,35,1,-1,0,0,0.1292657936873024,Normal
41,4539,298,3,-1,0,0,0.08454739476795892,Normal
44,2403,158,1,-1,0,0,0.033466585229091406,Normal
35,391,47,8,-1,0,0,0.06101108968547375,Normal
44,14,827,5,-1,0,0,0.06977467545903038,Normal
42,287,83,2,-1,0,0,0.1260680980680462,Normal
44,787,570,2,-1,0,0,0.04460247784379989,Normal
28,-232,557,2,-1,0,0,0.04460247784379989,Normal
32,883,59,1,-1,0,0,0.14697803556417188,Normal
44,734,38,5,-1,0,0,0.14109381196249754,Normal
34,275,170,1,-1,0,0,0.09717177988002895,Normal
37,5115,45,4,-1,0,0,0.09887820309373957,Normal
60,4120,422,2,-1,0,0,0.0687293283818915,Normal
45,475,230,2,-1,0,0,0.15026860620210386,Normal
27,7102,141,9,-1,0,0,0.05447365685245287,Normal
24,1235,76,3,-1,0,0,0.10888337127898062,Normal
35,5724,691,10,-1,0,0,0.010787621189462526,Normal
52,321,141,4,-1,0,0,0.09370638487920441,Normal
45,159,251,2,-1,0,0,0.15026860620210386,Normal
29,-443,238,3,-1,0,0,0.14933386822830774,Normal
34,1451,1097,15,-1,0,0,-0.01112208935543979,Outlier
24,278,111,1,-1,0,0,0.0733536998509211,Normal
41,-111,84,3,-1,0,0,0.14933386822830774,Normal
37,614,371,2,-1,0,0,0.011534633188911236,Normal
51,1267,254,2,-1,0,0,0.05641947713732365,Normal
37,786,103,2,-1,0,0,0.11370001015065478,Normal
51,307,206,2,-1,0,0,0.07429350477395869,Normal
29,121,1500,2,-1,0,0,0.05321631254142445,Normal
35,535,265,3,-1,0,0,0.14933386822830774,Normal
44,858,567,2,-1,0,0,0.08180704377615544,Normal
27,1341,254,2,-1,0,0,0.15026860620210386,Normal
43,25741,464,2,-1,0,0,0.0687293283818915,Normal
32,-34,1236,2,-1,0,0,0.11234675285419754,Normal
51,3122,33,2,-1,0,0,0.07716642203417579,Normal
44,561,613,2,-1,0,0,0.11234675285419754,Normal
45,676,156,4,-1,0,0,0.09370638487920441,Normal
45,7108,1212,3,-1,0,0,-0.025328281569540922,Outlier
57,0,200,2,-1,0,0,0.15026860620210386,Normal
46,49,96,3,-1,0,0,0.14933386822830774,Normal
36,740,171,2,-1,0,0,0.12112230932908674,Normal
49,1216,244,2,-1,0,0,0.07429350477395869,Normal
42,188,53,5,-1,0,0,0.12348670032702463,Normal
51,614,91,2,-1,0,0,0.07726766964382159,Normal
35,361,185,3,-1,0,0,0.13247232887244115,Normal
49,-2049,169,3,-1,0,0,0.01997612205576893,Normal
47,1794,515,2,-1,0,0,0.0687293283818915,Normal
27,3021,388,7,-1,0,0,-0.009428164645724602,Outlier
43,6614,192,4,-1,0,0,0.06366963752002086,Normal
52,2255,178,2,-1,0,0,0.05734776844007439,Normal
32,1589,422,9,-1,0,0,-0.029608964685589934,Outlier
29,590,76,2,-1,0,0,0.12547407020448598,Normal
50,3674,886,3,-1,0,0,0.06613439158501522,Normal
29,579,296,2,-1,0,0,0.07310496593184024,Normal
39,356,462,2,-1,0,0,0.0735207123235494,Normal
51,1374,378,1,-1,0,0,0.10903500412192385,Normal
35,698,1343,3,-1,0,0,0.10967274300484892,Normal
32,-127,288,4,-1,0,0,0.10059229085246546,Normal
39,564,136,2,-1,0,0,0.046370264252355464,Normal
43,690,58,1,-1,0,0,0.04512807472021241,Normal
38,2548,60,1,-1,0,0,0.03875669115768998,Normal
45,2022,340,1,-1,0,0,-0.008928014720955169,Outlier
43,729,668,2,-1,0,0,0.08831358435059539,Normal
52,1065,159,1,-1,0,0,0.04521022132240082,Normal
40,2002,113,1,-1,0,0,0.033466585229091406,Normal
35,2960,123,2,-1,0,0,0.03403867381540859,Normal
44,3224,306,1,-1,0,0,0.1016527667743033,Normal
42,435,148,1,-1,0,0,0.08660438496517997,Normal
29,200,322,2,-1,0,0,0.0932338669466603,Normal
51,468,475,4,-1,0,0,0.08097169015085892,Normal
41,783,130,2,-1,0,0,0.09281699644247776,Normal
54,12159,183,2,-1,0,0,0.10266095275048698,Normal
42,3043,224,5,-1,0,0,0.06849854489112694,Normal
45,482,637,2,-1,0,0,0.0735207123235494,Normal
42,4791,88,2,-1,0,0,0.10266095275048698,Normal
53,-601,509,2,-1,0,0,0.03677722551973395,Normal
48,2005,152,1,-1,0,0,0.025299981949981065,Normal
35,0,147,1,-1,0,0,0.01351364438694358,Normal
32,-19,97,2,-1,0,0,0.12547407020448598,Normal
35,3254,337,3,-1,0,0,-0.020051307203398094,Outlier
46,-287,113,3,-1,0,0,0.09822284345589588,Normal
48,7019,465,3,-1,0,0,0.06613439158501522,Normal
31,646,294,3,-1,0,0,0.12437817056592304,Normal
28,0,224,4,-1,0,0,0.041538765756641505,Normal
36,4136,812,3,-1,0,0,0.024321010711459645,Normal
31,453,58,3,-1,0,0,0.0440754599860802,Normal
49,2061,137,3,-1,0,0,0.0756757578328574,Normal
43,19,126,2,-1,0,0,0.046370264252355464,Normal
53,1144,142,2,-1,0,0,0.046370264252355464,Normal
35,-257,312,7,-1,0,0,0.08843906920113775,Normal
31,342,34,2,-1,0,0,0.12547407020448598,Normal
39,839,825,2,-1,0,0,0.035144065230948596,Normal
41,373,240,2,-1,0,0,0.13306527555779563,Normal
56,-45,116,6,-1,0,0,0.03150926181077518,Normal
37,1120,103,5,-1,0,0,0.14109381196249754,Normal
37,-403,31,6,-1,0,0,0.13824488753051195,Normal
31,-219,66,2,-1,0,0,0.11370001015065478,Normal
51,752,214,2,-1,0,0,0.13306527555779563,Normal
25,17,65,2,-1,0,0,-0.010736765639291157,Outlier
53,2719,80,2,-1,0,0,0.10266095275048698,Normal
53,2656,1980,2,-1,0,0,0.014991236124530682,Normal
45,2124,84,3,-1,0,0,0.10171883734488679,Normal
36,2806,358,4,-1,0,0,-0.024930344001397597,Outlier
53,198,521,2,-1,0,0,0.0735207123235494,Normal
